jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
1119,145,1238,0.1180722891566265,0.034733441033925685,1238,0.10339143084308305
1120,117,673,0.175,0.04606240713224369,673,0.1516037768352636
1122,1865,6415,0.29071940205543445,0.09103663289166017,6415,0.2814367470958245
1123,139,799,0.17493796526054592,0.04881101376720901,799,0.1534066577080512
1124,598,3925,0.1525940996948118,0.038980891719745225,3925,0.1432639796047376
1125,444,3854,0.11551411551411551,0.02802283341982356,3854,0.10716843356788383
1126,2605,8679,0.30013815335021876,0.10992049775319737,8679,0.29207599890305386
1127,1210,5721,0.2115921787709497,0.06449921342422653,5721,0.20277377324955126
1128,517,3640,0.14230874691527282,0.042032967032967036,3640,0.1329069932779305
1129,50,735,0.07008086253369272,0.021768707482993196,735,0.055361364615862774
1130,331,2864,0.11598746081504702,0.034916201117318434,2864,0.1063135495999871
1131,47,548,0.08828828828828829,0.025547445255474453,548,0.06937395162916177
1132,10,143,0.08,0.006993006993006993,143,0.047127115077484
1133,213,1588,0.13479623824451412,0.036523929471032744,1588,0.12100002809154789
1134,190,1738,0.11002865329512894,0.02531645569620253,1738,0.09796933079214981
1135,365,2975,0.12307176391683435,0.03630252100840336,2975,0.11332356655808377
1137,2,65,0.05555555555555555,0.0,65,0.019470451276999392
1138,337,2580,0.13103981445689988,0.041472868217054266,2580,0.12029354049702637
1139,290,1031,0.2813102119460501,0.1096023278370514,1031,0.25860602479858735
1140,981,4384,0.22386700068321566,0.07983576642335767,4384,0.21359314750475333
1141,319,2125,0.15056285178236398,0.04376470588235294,2125,0.13801483982523133
1142,233,2012,0.11639425458147598,0.03876739562624255,2012,0.10487713684287103
1143,167,1628,0.10336391437308869,0.022727272727272728,1628,0.09126513623593174
1144,1077,5433,0.1983455882352941,0.06570955273329653,5433,0.1895171058472602
1146,327,2387,0.13742690058479531,0.03519061583577713,2387,0.12602933097633928
1147,277,2312,0.1203104786545925,0.031141868512110725,2312,0.1093897924428521
1149,187,1628,0.11559633027522936,0.03562653562653563,1628,0.10286591210447789
1150,941,5357,0.17580164056674125,0.055814821728579427,5357,0.16732269885554513
1151,204,1989,0.10320641282565131,0.030165912518853696,1989,0.09223867596786117
1152,367,2655,0.1386175807663411,0.03879472693032015,2655,0.12775971652900625
1153,298,2699,0.11086474501108648,0.02927010003705076,2699,0.10110492604426584
1154,1293,6600,0.19600423792946875,0.065,6600,0.18802428735411278
1155,176,1658,0.1069069069069069,0.027744270205066344,1658,0.09472855094860008
1156,382,2825,0.13559322033898305,0.04212389380530973,2825,0.12516137566738286
1157,1687,6946,0.2429167265928376,0.07630290814857472,6946,0.23450005656259792
1158,450,4290,0.10518966720968118,0.025174825174825177,4290,0.0975979899854135
1159,75,1100,0.06955736224028906,0.02181818181818182,1100,0.05744300137336123
1160,675,4001,0.1689121756487026,0.056485878530367406,4001,0.15927346836164058
1161,578,4268,0.13567251461988303,0.035379568884723524,4268,0.127156587443209
1162,843,5419,0.15573166236638408,0.043919542350987266,5419,0.14770823749232448
1163,1425,5088,0.28007850834151127,0.10141509433962265,5088,0.2697811382336476
1164,524,3897,0.13473360655737704,0.042596869386707724,3897,0.1258537771315112
1165,272,1992,0.13706853426713356,0.04066265060240964,1992,0.12462851568235139
1166,387,2336,0.1660264618011097,0.05051369863013699,2336,0.15354831174947708
1167,234,2152,0.10930986567855489,0.03020446096654275,2152,0.0984759294591754
1168,629,3920,0.16068245480010185,0.04872448979591837,3920,0.15114348562547833
1169,633,3884,0.16319712156258032,0.04866117404737384,3884,0.15355300140074898
1170,1737,5601,0.31009272467902993,0.11694340296375647,5601,0.2999728357447681
1171,1237,4720,0.2621112756505183,0.08432203389830509,4720,0.2516483818906396
1172,33,681,0.050872093023255814,0.00881057268722467,681,0.0378827394017038
1173,168,1982,0.08547008547008547,0.020181634712411706,1982,0.07540334907997943
1174,1423,4642,0.3065175306517531,0.10900473933649289,4642,0.29544382191718965
1175,17,186,0.09844559585492228,0.016129032258064516,186,0.06577528455910836
1176,413,2599,0.15924788948580199,0.04963447479799923,2599,0.14761046399895994
1177,186,1751,0.10693970420932879,0.028555111364934323,1751,0.09507872210516323
1178,640,3407,0.18804920913884007,0.06046375110067508,3407,0.17715538311486798
1179,1069,4381,0.24407474931631723,0.0771513353115727,4381,0.23347668692717255
1180,943,3980,0.23702031602708803,0.07135678391959799,3980,0.22601921670895303
1181,315,2182,0.1448149840109639,0.043996333638863426,2182,0.13263262454844527
1182,343,1991,0.17267267267267267,0.047714716223003516,1991,0.15895595243916855
1183,144,1472,0.09871534820824882,0.027853260869565216,1472,0.08627747406609751
1184,339,2685,0.12667161961367013,0.03128491620111732,2685,0.11628903295866808
